customer_id,renewal_date,age,province,policy_type,tenure_years,annual_premium,premium_change_pct,payment_frequency,autopay_enrolled,missed_payments_12m,claims_count_3y,last_claim_status,complaints_12m,service_interactions_12m,satisfaction_score,multi_policy_count,life_event_12m,digital_logins_12m,outcome
H514120,2025-12-12,74,QC,Auto,7.6,2022.62,6.8,Monthly,No,0,1,Approved,0,1,7,2,Job Change,8,Renewed
H514121,2025-10-13,55,ON,Auto+Home Bundle,15.3,3184.64,-0.1,Annual,No,0,0,None,3,0,8,2,Job Change,5,Renewed
H514122,2025-12-29,47,AB,Auto+Home Bundle,1.2,4835.34,5.2,Annual,Yes,0,1,Approved,0,3,10,2,None,7,Renewed
H514123,2024-07-18,73,ON,Home,0.3,1559.09,6.2,Monthly,Yes,0,1,Approved,0,2,7,2,None,11,Renewed
H514124,2025-01-07,59,SK,Auto,1.5,2937.77,8.7,Annual,Yes,1,0,None,0,0,8,2,None,6,Renewed
H514125,2024-11-13,55,ON,Home,0.3,1237.6,8.6,Monthly,No,0,1,Partial,0,1,6,1,Divorce,8,Renewed
H514126,2026-02-22,50,AB,Auto+Home Bundle,7.6,3755.91,8.3,Annual,Yes,0,0,None,0,1,10,1,None,10,Renewed
H514127,2026-02-20,52,ON,Tenant,2.5,466.61,15.5,Monthly,Yes,0,0,None,0,4,5,1,None,12,Renewed
H514128,2025-06-05,21,QC,Auto,1.6,1472.16,6.0,Monthly,No,0,0,None,0,4,6,1,Divorce,8,Renewed
H514129,2026-03-01,75,NS,Auto,0.5,1186.39,-2.0,Annual,Yes,0,0,None,0,1,9,1,Retirement,8,Renewed
H514130,2024-09-12,69,QC,Tenant,4.7,276.23,-1.0,Monthly,No,3,1,Approved,0,4,9,2,None,8,Renewed
H514131,2025-02-09,39,QC,Home,3.0,908.18,1.0,Annual,Yes,0,4,Approved,0,5,7,1,None,9,Renewed
H514132,2025-07-10,62,ON,Life,1.0,1158.59,11.5,Annual,No,0,0,None,2,6,6,2,None,12,Lapsed
H514133,2026-04-20,57,SK,Auto+Home Bundle,14.2,4045.64,5.0,Monthly,No,1,1,Approved,0,3,8,1,Retirement,4,Lapsed
H514134,2024-11-29,81,ON,Auto+Home Bundle,5.9,2165.79,6.2,Monthly,No,0,0,None,0,3,5,3,Marriage,6,Renewed
H514135,2024-12-04,56,ON,Auto+Home Bundle,0.4,4438.89,12.3,Monthly,Yes,0,1,Approved,2,3,9,1,Retirement,5,Renewed
H514136,2025-09-15,30,ON,Tenant,0.7,545.28,-3.4,Monthly,Yes,0,1,Approved,0,0,8,1,Divorce,8,Renewed
H514137,2025-07-11,61,BC,Auto,2.7,2071.77,15.6,Monthly,No,0,0,None,0,0,9,1,Job Change,14,Renewed
H514138,2024-10-11,50,ON,Home,17.6,2522.8,8.4,Annual,Yes,0,0,None,1,4,8,1,None,8,Renewed
H514139,2025-05-05,19,AB,Auto,8.9,2591.06,5.5,Monthly,Yes,0,0,None,0,2,7,1,Retirement,10,Renewed
H514140,2026-04-21,30,BC,Auto+Home Bundle,1.9,4128.54,10.4,Monthly,Yes,0,0,None,0,1,6,1,Marriage,9,Renewed
H514141,2025-04-12,51,MB,Tenant,0.5,511.91,4.1,Monthly,Yes,0,1,Approved,0,2,8,1,None,11,Renewed
H514142,2024-11-05,23,AB,Life,4.9,2458.22,3.3,Annual,No,0,1,Partial,0,3,8,2,None,11,Renewed
H514143,2024-09-08,54,ON,Home,4.0,2171.62,0.6,Monthly,No,1,2,Approved,0,0,9,1,None,8,Renewed
H514144,2025-07-31,56,QC,Auto+Home Bundle,2.5,3613.06,5.6,Monthly,Yes,0,1,Denied,0,3,7,1,Marriage,11,Renewed
H514145,2026-02-22,22,ON,Auto+Home Bundle,1.2,2887.32,11.9,Monthly,No,0,0,None,0,3,8,2,None,8,Renewed
H514146,2026-05-28,59,AB,Life,6.9,1702.49,5.7,Annual,Yes,0,0,None,0,1,10,1,None,14,Renewed
H514147,2024-12-09,59,BC,Home,9.9,2586.85,4.9,Annual,Yes,0,2,Denied,2,3,5,3,Home Purchase,3,Renewed
H514148,2025-10-30,23,ON,Life,12.2,1492.49,8.2,Monthly,No,1,2,Partial,0,4,8,1,None,8,Renewed
H514149,2025-09-10,24,ON,Auto,9.2,2609.99,9.3,Monthly,Yes,0,0,None,0,2,7,1,None,10,Renewed
H514150,2025-05-17,54,QC,Auto+Home Bundle,9.9,4933.98,13.2,Monthly,No,0,0,None,0,1,10,1,New Child,5,Renewed
H514151,2024-12-14,76,ON,Auto+Home Bundle,7.9,2051.67,16.5,Monthly,Yes,0,3,Approved,0,1,10,2,None,8,Renewed
H514152,2026-04-25,61,QC,Auto,5.4,2388.2,3.8,Monthly,Yes,0,0,None,0,2,9,2,None,13,Renewed
H514153,2026-01-20,44,MB,Auto+Home Bundle,4.1,4499.57,-7.0,Monthly,No,0,0,None,0,5,10,1,None,14,Renewed
H514154,2024-09-13,47,ON,Home,0.3,1523.89,5.0,Monthly,Yes,3,1,Approved,1,3,7,3,Retirement,5,Renewed
H514155,2024-12-09,49,MB,Home,2.4,1270.14,8.5,Annual,Yes,1,0,None,1,5,7,1,Marriage,13,Renewed
H514156,2026-05-31,47,ON,Tenant,8.4,250.65,9.7,Annual,No,0,0,None,0,1,8,2,None,7,Renewed
H514157,2024-11-30,67,ON,Auto,5.7,3212.96,5.5,Monthly,Yes,1,1,Approved,0,1,6,1,Home Purchase,13,Renewed
H514158,2026-01-28,38,QC,Home,3.1,2213.69,9.8,Monthly,Yes,2,0,None,0,1,8,1,None,8,Renewed
H514159,2025-04-15,51,ON,Auto+Home Bundle,2.3,4392.37,4.6,Monthly,Yes,0,0,None,0,4,8,1,Divorce,7,Renewed
H514160,2024-12-27,41,QC,Home,4.2,1018.95,11.7,Monthly,No,0,3,Denied,0,1,9,3,None,16,Renewed
H514161,2026-03-29,61,ON,Home,3.0,2345.18,7.2,Monthly,No,0,3,Approved,0,4,6,2,None,8,Renewed
H514162,2026-05-10,20,ON,Tenant,7.3,536.92,4.9,Monthly,Yes,0,0,None,0,0,9,1,None,10,Renewed
H514163,2024-09-03,24,ON,Auto,0.4,2427.01,12.9,Monthly,No,1,0,None,0,2,7,1,Home Purchase,11,Lapsed
H514164,2026-01-17,27,AB,Auto,14.3,3207.39,1.2,Monthly,No,0,0,None,0,3,10,2,None,4,Renewed
H514165,2024-11-24,33,ON,Auto,5.2,2558.29,10.2,Monthly,Yes,0,4,Denied,0,1,10,1,New Child,13,Renewed
H514166,2025-12-04,68,ON,Auto,6.3,2380.24,7.2,Annual,Yes,0,0,None,0,1,3,1,Marriage,14,Renewed
H514167,2025-02-02,42,BC,Tenant,2.8,538.25,1.3,Annual,No,0,1,Approved,0,5,3,1,None,6,Renewed
H514168,2025-03-25,44,BC,Home,2.2,1641.52,7.3,Annual,No,0,0,None,0,4,10,1,New Child,6,Renewed
H514169,2025-07-06,76,QC,Auto,0.9,2453.59,5.5,Monthly,Yes,0,0,None,0,5,10,2,Home Purchase,4,Renewed
H514170,2024-11-08,78,ON,Home,14.3,906.75,-8.0,Monthly,No,0,0,None,0,0,6,2,Home Purchase,8,Renewed
H514171,2025-05-14,23,ON,Home,1.2,1902.93,-0.5,Annual,Yes,0,0,None,0,1,7,1,Home Purchase,15,Renewed
H514172,2025-11-21,80,ON,Auto+Home Bundle,1.1,4055.59,3.7,Annual,No,1,2,Approved,0,2,6,1,None,6,Renewed
H514173,2025-09-16,46,ON,Auto+Home Bundle,8.0,4967.52,-1.3,Annual,Yes,0,0,None,1,1,8,1,Divorce,8,Renewed
H514174,2024-11-30,45,ON,Auto,0.5,3339.92,5.8,Monthly,Yes,0,1,Approved,0,1,6,1,Divorce,11,Renewed
H514175,2025-02-12,20,ON,Auto,7.9,1748.19,3.4,Monthly,Yes,0,1,Approved,0,0,8,1,None,9,Lapsed
H514176,2024-08-13,34,QC,Auto,3.5,2587.12,13.3,Annual,No,0,0,None,0,2,7,1,None,5,Renewed
H514177,2026-01-28,53,ON,Auto+Home Bundle,2.3,4282.05,21.2,Annual,No,0,0,None,0,2,9,1,New Child,13,Renewed
H514178,2024-12-26,75,BC,Life,0.6,1559.6,0.3,Monthly,No,1,1,Approved,1,2,10,1,None,13,Renewed
H514179,2024-11-10,25,QC,Auto,1.0,1492.15,6.4,Annual,No,0,1,Approved,0,0,6,1,Home Purchase,12,Renewed
H514180,2026-05-28,80,NB,Home,0.9,1151.34,5.4,Monthly,Yes,1,3,Denied,0,5,8,1,Retirement,7,Renewed
H514181,2024-08-12,40,ON,Home,1.5,2164.91,14.3,Monthly,Yes,0,1,Approved,0,4,9,1,Home Purchase,7,Renewed
H514182,2025-09-16,22,ON,Auto,5.7,1910.42,10.9,Annual,No,0,0,None,0,4,8,1,Marriage,9,Renewed
H514183,2024-09-28,59,BC,Home,3.9,2229.63,7.0,Monthly,No,1,0,None,0,2,9,1,None,6,Renewed
H514184,2024-08-28,61,ON,Life,4.4,2193.3,1.4,Annual,Yes,0,0,None,0,4,10,1,None,7,Renewed
H514185,2024-09-25,42,ON,Auto,3.2,2741.4,-0.4,Monthly,Yes,0,0,None,2,1,8,1,None,11,Renewed
H514186,2025-04-23,33,ON,Auto+Home Bundle,22.9,5121.28,-8.0,Monthly,Yes,3,0,None,0,2,10,3,None,12,Renewed
H514187,2025-10-16,37,MB,Auto+Home Bundle,5.6,4059.11,6.0,Annual,No,1,2,Approved,0,5,5,1,New Child,8,Renewed
H514188,2024-08-28,58,NB,Auto+Home Bundle,5.8,2010.46,9.5,Monthly,No,0,0,None,1,2,3,1,None,10,Renewed
H514189,2025-12-21,61,ON,Life,1.1,1698.29,1.4,Monthly,No,0,0,None,0,2,9,2,None,7,Renewed
H514190,2025-01-08,54,BC,Auto,0.3,2595.96,8.4,Monthly,No,0,0,None,1,2,8,2,None,9,Renewed
H514191,2025-07-08,30,BC,Auto+Home Bundle,3.8,3245.26,3.7,Annual,Yes,0,1,Approved,0,1,7,1,New Child,9,Renewed
H514192,2025-07-30,58,QC,Tenant,5.2,611.64,13.6,Monthly,Yes,0,2,Approved,0,8,10,1,None,9,Renewed
H514193,2025-01-09,47,SK,Auto+Home Bundle,1.1,2950.9,-3.1,Monthly,Yes,2,2,Approved,0,5,6,1,None,13,Renewed
H514194,2025-03-27,21,NS,Auto,2.4,2016.32,4.8,Monthly,Yes,0,0,None,0,2,4,3,New Child,8,Renewed
H514195,2024-07-16,34,AB,Auto,2.4,1562.76,7.2,Monthly,Yes,0,0,None,0,4,5,2,None,5,Renewed
H514196,2025-05-23,39,NS,Home,0.7,2591.64,0.8,Annual,Yes,0,0,None,0,1,8,2,None,7,Renewed
H514197,2025-07-26,23,ON,Auto+Home Bundle,6.1,4097.91,-2.6,Monthly,No,1,1,Approved,0,0,10,3,Job Change,10,Renewed
H514198,2025-07-21,36,BC,Home,2.3,2491.02,13.0,Monthly,No,0,3,Approved,0,1,8,1,None,9,Renewed
H514199,2024-10-25,64,BC,Auto,4.6,2486.4,15.9,Monthly,Yes,0,2,Approved,0,1,4,2,None,10,Renewed
H514200,2025-08-19,37,ON,Home,1.3,1570.77,7.5,Annual,No,4,0,None,0,1,9,1,New Child,8,Renewed
H514201,2025-07-19,38,ON,Home,1.4,1939.9,11.4,Monthly,No,3,0,None,0,1,5,2,None,11,Renewed
H514202,2026-04-23,37,QC,Home,6.1,1148.32,0.8,Annual,Yes,1,2,Approved,0,2,7,1,None,12,Renewed
H514203,2024-12-29,22,ON,Home,1.8,1759.67,-8.0,Monthly,No,1,1,Approved,0,1,7,2,None,6,Renewed
H514204,2024-08-14,28,ON,Home,8.1,1839.25,13.9,Monthly,Yes,0,0,None,1,1,8,2,Retirement,13,Renewed
H514205,2025-06-09,38,QC,Auto+Home Bundle,4.3,2430.13,18.9,Monthly,Yes,2,0,None,0,2,7,2,Marriage,11,Renewed
H514206,2026-05-30,67,AB,Auto,1.0,1158.79,8.5,Monthly,No,0,0,None,0,3,6,2,None,7,Renewed
H514207,2025-05-06,68,ON,Home,16.9,1535.77,-3.1,Monthly,Yes,0,1,Denied,0,3,8,2,None,10,Renewed
H514208,2024-07-16,53,AB,Home,0.7,2582.0,9.3,Monthly,Yes,0,0,None,0,2,7,2,New Child,11,Renewed
H514209,2025-03-20,26,BC,Home,6.2,1666.79,10.4,Monthly,No,2,1,Approved,0,3,10,1,Retirement,8,Renewed
H514210,2026-01-19,62,ON,Home,4.6,2267.51,-5.9,Monthly,Yes,0,1,Approved,0,5,8,1,None,15,Renewed
H514211,2025-09-13,64,ON,Auto+Home Bundle,10.1,2618.12,21.6,Monthly,No,0,0,None,0,5,9,1,None,11,Renewed
H514212,2026-02-26,58,ON,Auto,19.5,1276.9,20.5,Annual,No,0,0,None,0,1,8,2,None,7,Renewed
H514213,2026-05-17,56,ON,Home,6.5,1834.87,-0.5,Annual,Yes,0,1,Denied,1,1,3,1,None,10,Lapsed
H514214,2025-06-27,53,QC,Auto,7.0,1544.29,16.3,Annual,No,0,0,None,0,7,4,2,None,4,Renewed
H514215,2024-10-10,25,QC,Auto+Home Bundle,5.1,2845.01,-0.8,Annual,No,0,0,None,0,1,10,2,Retirement,13,Renewed
H514216,2024-10-03,29,NB,Auto,3.5,1511.07,6.0,Monthly,Yes,0,0,None,0,4,8,1,Divorce,13,Renewed
H514217,2025-11-08,53,QC,Auto,4.6,3276.0,4.4,Monthly,Yes,0,2,Approved,0,4,7,3,Home Purchase,8,Renewed
H514218,2025-03-28,48,AB,Life,2.7,1087.12,16.5,Monthly,Yes,0,0,None,0,2,7,2,Home Purchase,11,Renewed
H514219,2024-12-26,64,ON,Auto,2.9,1923.97,-0.6,Monthly,Yes,0,1,Partial,0,0,8,1,None,5,Renewed
H514220,2024-09-11,30,AB,Home,15.4,1299.89,9.8,Annual,Yes,0,2,Approved,0,0,8,1,None,9,Lapsed
H514221,2025-06-23,26,ON,Auto+Home Bundle,3.0,2250.12,8.3,Monthly,No,4,0,None,0,5,8,1,Home Purchase,5,Renewed
H514222,2026-05-24,72,BC,Auto,13.1,2042.05,1.7,Monthly,No,2,1,Approved,0,5,10,1,Divorce,8,Renewed
H514223,2024-07-25,44,ON,Auto,3.7,2588.49,-4.5,Monthly,No,0,1,Partial,0,2,9,1,None,6,Renewed
H514224,2025-08-27,63,ON,Tenant,1.3,561.29,6.7,Annual,Yes,0,0,None,0,2,10,3,None,11,Renewed
H514225,2024-09-13,67,ON,Auto+Home Bundle,2.6,4723.6,-0.3,Monthly,Yes,0,0,None,0,4,6,3,None,10,Renewed
H514226,2025-08-26,55,BC,Auto,6.5,2922.64,5.0,Annual,No,0,0,None,0,5,9,1,New Child,13,Renewed
H514227,2025-11-22,27,AB,Home,1.6,2403.88,5.0,Monthly,Yes,4,2,Denied,0,2,6,1,New Child,6,Lapsed
H514228,2025-03-12,66,BC,Life,0.9,1383.19,16.0,Monthly,Yes,0,0,None,0,5,5,1,Retirement,10,Renewed
H514229,2024-09-12,38,ON,Auto+Home Bundle,6.6,4741.14,5.9,Monthly,No,0,1,Approved,0,3,5,1,None,7,Renewed
H514230,2024-10-02,34,ON,Auto+Home Bundle,3.7,3826.56,6.3,Monthly,Yes,0,1,Approved,0,2,9,1,None,6,Renewed
H514231,2026-05-29,63,ON,Life,3.7,2482.51,14.1,Monthly,Yes,2,1,Approved,0,0,7,1,None,11,Lapsed
H514232,2026-01-27,29,SK,Auto+Home Bundle,3.9,3356.72,19.6,Annual,Yes,0,1,Approved,0,1,7,1,None,9,Renewed
H514233,2024-08-12,33,ON,Life,5.2,826.62,0.6,Monthly,Yes,0,0,None,0,0,7,1,None,9,Renewed
H514234,2024-07-24,43,BC,Home,0.4,2246.54,8.3,Monthly,Yes,0,2,Approved,0,1,9,1,New Child,14,Renewed
H514235,2025-11-28,45,ON,Auto,0.6,1628.34,1.9,Monthly,Yes,1,0,None,0,3,6,1,Retirement,11,Renewed
H514236,2024-09-14,69,ON,Home,0.3,2245.4,9.5,Monthly,Yes,0,0,None,0,3,6,2,None,5,Renewed
H514237,2025-01-07,42,AB,Tenant,3.7,466.35,-0.3,Annual,Yes,0,1,Approved,0,1,10,1,None,20,Renewed
H514238,2025-12-11,76,AB,Auto,1.8,1943.87,1.9,Annual,No,2,3,Approved,1,2,6,2,None,12,Renewed
H514239,2025-03-19,65,ON,Home,0.6,2301.54,3.0,Monthly,No,0,0,None,0,3,8,1,None,9,Renewed
H514240,2025-01-13,64,ON,Auto,2.6,1425.59,-8.0,Monthly,Yes,0,1,Approved,0,2,7,1,None,6,Renewed
H514241,2025-11-12,71,QC,Home,5.0,1587.27,2.1,Monthly,No,0,1,Approved,0,0,7,2,New Child,8,Renewed
H514242,2026-04-20,76,AB,Tenant,2.4,552.05,2.2,Monthly,No,1,0,None,0,2,5,2,None,10,Renewed
H514243,2026-01-23,49,BC,Home,9.2,1116.38,18.6,Annual,No,1,0,None,0,1,7,3,Marriage,9,Renewed
H514244,2026-04-03,33,QC,Auto,14.4,2977.93,-4.9,Monthly,No,0,2,Approved,0,3,5,2,None,7,Renewed
H514245,2026-01-26,53,ON,Auto,4.2,3165.19,-0.7,Monthly,Yes,1,0,None,0,1,9,1,None,13,Renewed
H514246,2026-04-16,27,ON,Home,1.3,2054.78,9.5,Monthly,No,0,0,None,0,4,9,1,None,15,Renewed
H514247,2024-08-21,46,ON,Auto+Home Bundle,6.8,3271.0,9.2,Monthly,No,0,4,Approved,0,4,6,1,None,7,Lapsed
H514248,2024-08-25,51,ON,Auto+Home Bundle,9.5,4627.83,-5.0,Monthly,Yes,0,1,Approved,0,0,10,3,None,6,Renewed
H514249,2025-02-28,28,ON,Home,2.9,1237.34,18.4,Monthly,Yes,0,0,None,0,1,4,2,None,8,Renewed
H514250,2025-03-09,38,QC,Home,4.6,2088.31,5.3,Monthly,No,0,0,None,0,3,7,1,Retirement,3,Renewed
H514251,2026-02-12,60,ON,Tenant,2.6,488.15,-0.5,Monthly,No,3,1,Partial,0,2,8,3,None,10,Lapsed
H514252,2025-07-23,52,BC,Life,1.4,1713.47,0.0,Monthly,No,0,0,None,0,0,7,1,None,9,Renewed
H514253,2025-05-08,30,ON,Auto,0.4,2023.69,3.5,Monthly,Yes,0,1,Denied,0,3,5,1,None,4,Renewed
H514254,2026-05-27,33,ON,Auto+Home Bundle,4.4,2667.86,10.9,Monthly,Yes,0,0,None,0,0,9,2,Job Change,12,Renewed
H514255,2025-09-12,71,ON,Home,0.8,2336.45,10.1,Annual,Yes,0,0,None,0,3,9,1,New Child,9,Renewed
H514256,2024-07-20,44,QC,Auto,6.8,3185.83,13.7,Monthly,Yes,2,1,Approved,0,2,10,1,Retirement,11,Renewed
H514257,2026-02-03,68,ON,Auto,5.6,1856.34,9.9,Monthly,Yes,2,0,None,1,3,9,3,None,10,Renewed
H514258,2025-02-24,44,ON,Auto,2.4,3205.77,0.3,Annual,No,0,1,Approved,0,3,6,1,Job Change,10,Renewed
H514259,2024-12-26,78,NB,Tenant,0.7,570.21,11.5,Annual,Yes,0,0,None,0,3,9,1,New Child,7,Renewed
H514260,2025-06-24,49,ON,Auto,0.9,1169.45,7.6,Monthly,Yes,0,1,Denied,0,2,7,1,Divorce,9,Renewed
H514261,2024-08-27,67,AB,Auto+Home Bundle,6.5,3638.8,-1.3,Monthly,Yes,1,2,Denied,0,0,7,3,None,11,Renewed
H514262,2026-03-24,75,ON,Home,6.6,2115.0,11.6,Monthly,Yes,0,3,Denied,0,5,9,1,None,8,Renewed
H514263,2026-03-10,61,ON,Home,4.2,1484.11,11.8,Monthly,No,2,1,Denied,2,3,7,2,None,10,Renewed
H514264,2025-07-10,33,QC,Home,1.9,1260.79,3.2,Monthly,No,0,0,None,0,1,10,1,None,8,Renewed
H514265,2024-12-13,65,ON,Auto+Home Bundle,0.7,3074.24,7.9,Monthly,No,0,0,None,0,4,8,1,None,6,Renewed
H514266,2024-07-20,31,ON,Tenant,1.5,574.23,3.8,Monthly,Yes,0,2,Approved,0,4,7,1,Marriage,13,Renewed
H514267,2026-04-16,58,QC,Auto,25.0,3269.93,8.4,Annual,No,0,2,Denied,0,1,10,1,None,7,Renewed
H514268,2024-11-28,76,NB,Home,1.2,1316.06,10.4,Monthly,Yes,1,0,None,0,2,10,1,Marriage,12,Renewed
H514269,2024-10-15,78,QC,Auto+Home Bundle,9.2,2794.86,17.5,Monthly,Yes,0,1,Approved,0,2,4,2,None,5,Renewed
H514270,2026-03-10,47,BC,Auto,7.5,3268.27,10.4,Monthly,Yes,0,0,None,0,0,8,1,None,4,Lapsed
H514271,2024-12-26,41,ON,Life,10.3,1428.19,10.1,Monthly,No,0,0,None,0,5,6,1,None,9,Renewed
H514272,2024-09-21,49,AB,Home,0.6,1627.19,14.6,Monthly,No,0,2,Approved,0,2,7,2,New Child,11,Renewed
H514273,2024-09-03,32,BC,Auto+Home Bundle,6.7,4622.91,6.4,Annual,Yes,2,0,None,0,2,4,1,None,3,Renewed
H514274,2026-05-29,62,BC,Auto,4.4,1760.13,7.8,Annual,Yes,0,2,Approved,0,1,6,1,None,5,Renewed
H514275,2026-05-14,27,ON,Tenant,15.9,577.83,13.8,Monthly,Yes,1,0,None,0,1,9,1,None,5,Renewed
H514276,2026-04-29,29,QC,Home,0.3,2090.21,-8.0,Monthly,Yes,1,1,Partial,0,0,6,2,None,11,Renewed
H514277,2025-07-08,34,AB,Auto+Home Bundle,8.6,3880.36,-1.0,Annual,No,2,1,Approved,0,1,8,1,None,10,Renewed
H514278,2024-12-23,58,MB,Auto,7.4,2450.15,4.8,Monthly,No,0,3,Denied,0,6,6,2,Divorce,5,Renewed
H514279,2024-08-17,35,ON,Home,0.9,1797.46,11.2,Annual,Yes,1,2,Approved,2,2,7,3,Divorce,6,Renewed
H514280,2026-03-20,40,QC,Auto,1.5,2317.34,5.7,Monthly,Yes,1,0,None,2,1,10,2,None,11,Renewed
H514281,2025-12-27,33,QC,Auto+Home Bundle,6.3,3779.35,7.2,Monthly,Yes,0,0,None,0,2,8,1,Home Purchase,4,Renewed
H514282,2025-10-29,76,QC,Tenant,1.9,476.06,12.9,Monthly,Yes,0,0,None,0,1,7,1,Home Purchase,10,Renewed
H514283,2025-03-29,80,ON,Life,3.0,1346.47,4.7,Monthly,Yes,0,0,None,0,1,8,1,Marriage,12,Renewed
H514284,2025-07-19,46,BC,Auto,18.7,2874.72,5.4,Annual,No,0,0,None,0,3,10,1,Job Change,11,Renewed
H514285,2024-12-09,32,BC,Home,1.5,1146.67,19.5,Annual,Yes,0,0,None,0,2,3,2,None,11,Renewed
H514286,2024-11-19,28,BC,Life,1.0,2346.88,-5.3,Monthly,No,1,3,Partial,1,4,9,3,Home Purchase,8,Renewed
H514287,2025-01-09,22,ON,Auto,8.5,2097.24,3.6,Monthly,No,0,1,Approved,0,3,7,1,New Child,8,Renewed
H514288,2025-05-22,37,ON,Life,2.1,990.94,-1.9,Monthly,Yes,0,0,None,0,4,10,1,Retirement,5,Renewed
H514289,2025-11-21,23,NS,Auto,3.4,3339.01,0.9,Annual,Yes,0,1,Approved,0,0,7,1,Marriage,6,Renewed
H514290,2025-10-20,51,QC,Home,0.3,1722.57,17.9,Monthly,Yes,0,0,None,0,3,7,2,Divorce,10,Renewed
H514291,2026-04-06,79,MB,Auto,9.7,1844.04,11.0,Annual,Yes,0,0,None,0,3,8,2,None,6,Renewed
H514292,2024-08-31,69,ON,Tenant,4.7,250.79,-3.5,Annual,Yes,0,4,Approved,0,1,7,1,None,11,Renewed
H514293,2025-05-07,47,ON,Home,4.0,1291.85,-1.6,Monthly,No,0,0,None,1,3,5,1,Divorce,9,Renewed
H514294,2025-01-28,23,BC,Auto,9.4,2731.34,17.5,Annual,Yes,0,0,None,0,4,8,1,None,7,Lapsed
H514295,2025-06-12,45,BC,Auto,5.0,1772.16,4.1,Monthly,Yes,0,0,None,0,1,9,1,None,8,Renewed
H514296,2025-04-20,50,ON,Auto,5.5,2494.38,6.9,Monthly,Yes,2,3,Partial,0,3,10,2,None,12,Renewed
H514297,2026-04-19,75,AB,Home,2.1,2598.44,13.9,Monthly,No,1,0,None,0,2,9,2,None,5,Renewed
H514298,2025-06-10,41,MB,Life,4.6,1108.86,12.3,Monthly,No,0,0,None,0,3,8,1,None,7,Renewed
H514299,2025-05-26,37,BC,Home,1.2,961.99,3.1,Monthly,No,0,0,None,0,2,1,1,Job Change,6,Renewed
H514300,2025-12-01,68,SK,Home,4.9,2083.43,5.2,Monthly,Yes,0,0,None,2,0,5,2,Home Purchase,11,Renewed
H514301,2026-03-06,26,ON,Auto+Home Bundle,2.9,4247.27,12.8,Monthly,No,1,1,Approved,0,1,8,2,None,12,Renewed
H514302,2025-08-28,41,QC,Home,10.1,2471.76,-5.4,Monthly,Yes,0,2,Denied,0,4,5,2,None,8,Renewed
H514303,2025-01-28,62,QC,Home,4.7,1587.62,-6.4,Monthly,Yes,0,2,Approved,0,2,10,1,None,11,Renewed
H514304,2024-07-15,36,ON,Tenant,3.6,600.39,11.2,Monthly,Yes,2,0,None,0,3,8,2,Retirement,6,Renewed
H514305,2024-07-13,34,ON,Tenant,16.9,427.61,20.3,Monthly,No,0,0,None,2,4,7,1,Home Purchase,9,Renewed
H514306,2025-03-25,70,NS,Auto,4.0,3081.91,6.9,Monthly,No,0,1,Approved,0,3,7,2,Divorce,10,Renewed
H514307,2026-01-18,52,MB,Home,1.6,1528.55,-4.8,Annual,No,2,0,None,0,1,3,1,Marriage,4,Renewed
H514308,2025-07-30,22,ON,Auto,1.0,3447.94,11.2,Monthly,No,1,1,Partial,0,3,8,1,New Child,13,Renewed
H514309,2025-11-12,44,BC,Tenant,2.0,292.7,6.4,Monthly,Yes,2,0,None,0,1,3,1,None,8,Renewed
H514310,2026-03-25,31,SK,Life,2.4,1632.95,10.1,Monthly,Yes,0,2,Approved,0,4,7,1,None,14,Renewed
H514311,2025-10-12,64,ON,Auto,2.9,2858.77,-1.6,Annual,No,0,2,Partial,0,4,7,1,None,14,Renewed
H514312,2024-12-04,22,BC,Home,1.5,1169.75,7.5,Monthly,No,4,1,Approved,0,2,10,2,Job Change,4,Renewed
H514313,2025-09-13,30,ON,Auto,3.4,1426.85,4.0,Annual,Yes,0,0,None,2,2,10,2,Divorce,7,Renewed
H514314,2025-02-02,72,BC,Auto,12.9,2687.81,10.4,Monthly,Yes,1,0,None,0,5,8,1,None,9,Renewed
H514315,2026-03-10,64,QC,Auto,9.2,3343.9,8.8,Monthly,Yes,0,2,Partial,2,2,5,1,New Child,8,Renewed
H514316,2026-02-06,31,BC,Tenant,1.6,356.4,17.1,Monthly,Yes,0,1,Approved,0,3,8,3,Home Purchase,12,Renewed
H514317,2025-08-10,68,ON,Life,4.5,1366.76,16.3,Monthly,Yes,0,0,None,3,4,6,1,None,7,Renewed
H514318,2026-01-31,27,BC,Home,10.0,1623.11,23.7,Annual,No,0,2,Approved,0,2,7,2,None,10,Renewed
H514319,2025-02-25,65,QC,Auto+Home Bundle,0.3,3637.98,2.6,Annual,No,0,4,Approved,0,3,8,2,Retirement,4,Renewed
H514320,2025-06-18,39,AB,Auto+Home Bundle,7.9,4638.44,-0.6,Annual,Yes,0,1,Approved,0,4,8,1,None,5,Renewed
H514321,2026-01-22,33,SK,Auto,13.3,2801.36,8.4,Monthly,No,0,1,Partial,0,1,10,2,New Child,11,Renewed
H514322,2024-08-29,23,ON,Home,0.9,1684.12,6.4,Monthly,No,0,1,Partial,0,2,7,1,Divorce,9,Renewed
H514323,2024-10-09,47,BC,Auto,5.1,1785.72,3.0,Monthly,No,0,2,Approved,0,2,6,2,None,13,Renewed
H514324,2024-11-25,59,ON,Home,1.1,1892.43,6.9,Annual,Yes,0,0,None,0,2,10,1,Retirement,5,Renewed
